ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAPID	INFERRED_CLASS
45958	22_he	He	RAJASTHANIMARWARI	RAJASTHANI_MARWARI	wō	wō	w oː	marw1260		27.002	75.0656		6 7	AX	WU	89	89.W.C 89.U.V	2.0 1.5	woː	0	513	He:513
45959	22_he	He	RAJASTHANIMARWARI	RAJASTHANI_MARWARI	ū	ū	uː	marw1260		27.002	75.0656		7	X	Y	89	89.Y.V	1.5	uː	0	514	He:514
45960	22_he	He	RAJASTHANIMARWARI	RAJASTHANI_MARWARI	uwō	uwō	u w oː	marw1260		27.002	75.0656		7 6 7	XBZ	YWU	89	89.Y.V 89.W.C 89.U.V	1.5 1.75 0.8	uwoː	0	513	He:513
45961	22_he	He	JAIPURI	JAIPURI	wō	wō	w oː	dhun1238		26.473	76.198		6 7	AX	WU	42	42.W.C 42.U.V	2.0 1.5	woː	0	513	He:513
45962	22_he	He	MEWATI	MEWATI	wō	wō	w oː	mewa1249		24.57	73.68		6 7	AX	WU	66	66.W.C 66.U.V	2.0 1.5	woː	0	513	He:513
45963	22_he	He	MEWATI	MEWATI	woh	woh	w o h	mewa1249		24.57	73.68		6 7 3	AXN	WUH	66	66.W.C 66.U.V 66.H.c	2.0 1.5 0.8	woh	0	513	He:513
45964	22_he	He	GUJURIOFHAZARA	GUJURI_OF_HAZARA	ō	ō	oː	guja1253		33.7	75.11		7	X	U	39	39.U.V	1.5	oː	0	514	He:514
45965	22_he	He	MALVI	MALVI	ū	ū	uː	malv1243		23.488	75.562		7	X	Y	63	63.Y.V	1.5	uː	0	514	He:514
45966	22_he	He	NIMADI	NIMADI	wō	wō	w oː	nima1243		22.1263	76.1264		6 7	AX	WU	71	71.W.C 71.U.V	2.0 1.5	woː	0	513	He:513
45967	22_he	He	LABHANIOFBERAR	LABHANI_OF_BERAR	ō	ō	oː	lamb1269		16.5734	76.9717		7	X	U	58	58.U.V	1.5	oː	0	514	He:514
45968	22_he	He	LABHANIOFBERAR	LABHANI_OF_BERAR	ū	ū	uː	lamb1269		16.5734	76.9717		7	X	Y	58	58.Y.V	1.5	uː	0	514	He:514
45969	22_he	He	KHANDESI	KHANDESI	tō	tō	t̪ oː	khan1272		21.3181	74.142		1 7	AX	TU	50	50.T.C 50.U.V	2.0 1.5	t̪oː	0	517	He:517
45970	22_he	He	BHILI	BHILI	vī	vī	v iː	bhil1251		20.85	73.9592		3 7	AX	BI	11	11.B.C 11.I.V	2.0 1.5	viː	0	513	He:513
45971	22_he	He	BHILI	BHILI	ī	ī	iː	bhil1251		20.85	73.9592		7	X	I	11	11.I.V	1.5	iː	0	514	He:514
45972	22_he	He	BHILI	BHILI	wō	wō	w oː	bhil1251		20.85	73.9592		6 7	AX	WU	11	11.W.C 11.U.V	2.0 1.5	woː	0	513	He:513
45973	22_he	He	EASTERNPAHARIORKHASKURA	EASTERN_PAHARI_OR_KHAS_KURA	tyō	tyō	t̪ j oː	nepa1254		28.0	85.0		1 6 7	ACX	TJU	33	33.T.C 33.J.C 33.U.V	2.0 1.5 1.5	t̪joː	0	518	He:518
45974	22_he	He	EASTERNPAHARIORKHASKURA	EASTERN_PAHARI_OR_KHAS_KURA	ū	ū	uː	nepa1254		28.0	85.0		7	X	Y	33	33.Y.V	1.5	uː	0	514	He:514
45975	22_he	He	CENTRALPAHARIKUMAUNI	CENTRAL_PAHARI_KUMAUNI	u	u	u	kuma1273		29.5622	80.0171		7	X	Y	17	17.Y.V	1.5	u	0	514	He:514
45976	22_he	He	GARHWALI	GARHWALI	wō	wō	w oː	garh1243		30.5061	78.7201		6 7	AX	WU	35	35.W.C 35.U.V	2.0 1.5	woː	0	513	He:513
45977	22_he	He	WESTERNPAHARIJAUNSARI	WESTERN_PAHARI_JAUNSARI	sō	sō	s oː	jaun1243		30.5587	77.9084		3 7	AX	SU	109	109.S.C 109.U.V	2.0 1.5	soː	0	512	He:512
45978	22_he	He	WESTERNPAHARIJAUNSARI	WESTERN_PAHARI_JAUNSARI	sǒjō	sǒjō	s ɒ dʒ oː	jaun1243		30.5587	77.9084		3 7 1 7	AXBZ	SOTU	109	109.S.C 109.O.V 109.T.C 109.U.V	2.0 1.5 1.75 0.8	sɒdʒoː	0	512	He:512
45979	22_he	He	SIRMAURI	SIRMAURI	sē	sē	s eː	sirm1239		31.1	77.17		3 7	AX	SE	99	99.S.C 99.E.V	2.0 1.5	seː	0	512	He:512
45980	22_he	He	SIRMAURI	SIRMAURI	sējē	sējē	s eː dʒ eː	sirm1239		31.1	77.17		3 7 1 7	AXBZ	SETE	99	99.S.C 99.E.V 99.T.C 99.E.V	2.0 1.5 1.75 0.8	seːdʒeː	0	512	He:512
45981	22_he	He	BAGHATI	BAGHATI	sē	sē	s eː	bagh1249					3 7	AX	SE	3	3.S.C 3.E.V	2.0 1.5	seː	0	512	He:512
45982	22_he	He	KIUTHALI	KIUTHALI	sē	sē	s eː	kiun1241					3 7	AX	SE	54	54.S.C 54.E.V	2.0 1.5	seː	0	512	He:512
45983	22_he	He	SHODOCHI	SHODOCHI	sō	sō	s oː	maha1287		31.0088	77.5317		3 7	AX	SU	95	95.S.C 95.U.V	2.0 1.5	soː	0	512	He:512
45984	22_he	He	SHODOCHI	SHODOCHI	sau	sau	s au	maha1287		31.0088	77.5317		3 7	AX	SA	95	95.S.C 95.A.V	2.0 1.5	sau	0	512	He:512
45985	22_he	He	KULUI	KULUI	sō	sō	s oː	kllu1238					3 7	AX	SU	57	57.S.C 57.U.V	2.0 1.5	soː	0	512	He:512
45986	22_he	He	KULUI	KULUI	sau	sau	s au	kllu1238					3 7	AX	SA	57	57.S.C 57.A.V	2.0 1.5	sau	0	512	He:512
45987	22_he	He	KULUI	KULUI	ō	ō	oː	kllu1238					7	X	U	57	57.U.V	1.5	oː	0	514	He:514
45988	22_he	He	MANDEALI	MANDEALI	sē	sē	s eː	mand1409		31.5425	77.0419		3 7	AX	SE	64	64.S.C 64.E.V	2.0 1.5	seː	0	512	He:512
45989	22_he	He	CHAMEALI	CHAMEALI	ō	ō	oː	cham1307		32.5476	76.1796		7	X	U	19	19.U.V	1.5	oː	0	514	He:514
45990	22_he	He	CHAMEALI	CHAMEALI	sē	sē	s eː	cham1307		32.5476	76.1796		3 7	AX	SE	19	19.S.C 19.E.V	2.0 1.5	seː	0	512	He:512
45991	22_he	He	GADI	GADI	ōh	ōh	oː h	gadi1238					7 3	XN	UH	34	34.U.V 34.H.c	1.5 0.8	oːh	0	515	He:515
45992	22_he	He	GADI	GADI	uh	uh	u h	gadi1238					7 3	XN	YH	34	34.Y.V 34.H.c	1.5 0.8	uh	0	515	He:515
45993	22_he	He	GADI	GADI	sō	sō	s oː	gadi1238					3 7	AX	SU	34	34.S.C 34.U.V	2.0 1.5	soː	0	512	He:512
45994	22_he	He	PANGWALI	PANGWALI	sē	sē	s eː	pang1282		32.9753	76.5569		3 7	AX	SE	77	77.S.C 77.E.V	2.0 1.5	seː	0	512	He:512
45995	22_he	He	PANGWALI	PANGWALI	ōh	ōh	oː h	pang1282		32.9753	76.5569		7 3	XN	UH	77	77.U.V 77.H.c	1.5 0.8	oːh	0	515	He:515
45996	22_he	He	BHADRAWAHI	BHADRAWAHI	ōh	ōh	oː h	bhad1241		33.2851	75.8707		7 3	XN	UH	10	10.U.V 10.H.c	1.5 0.8	oːh	0	515	He:515
45997	22_he	He	BHADRAWAHI	BHADRAWAHI	tai	tai	t̪ ai	bhad1241		33.2851	75.8707		1 7	AX	TA	10	10.T.C 10.A.V	2.0 1.5	t̪ai	0	517	He:517
45998	22_he	He	PADARI	PADARI	sē	sē	s eː	pada1256					3 7	AX	SE	75	75.S.C 75.E.V	2.0 1.5	seː	0	512	He:512
45999	22_he	He	PADARI	PADARI	ōh	ōh	oː h	pada1256					7 3	XN	UH	75	75.U.V 75.H.c	1.5 0.8	oːh	0	515	He:515
50941	34_head	Head	AVESTAN	AVESTAN	sarah-	sarah-	s ʌ r ʌ h	aves1237		31.541	53.633		3 7 5 7 3	AXBYN	SEREH	2	2.S.C 2.E.V 2.R.C 2.E.V 2.H.c	2.0 1.5 1.75 1.3 0.8	sʌrʌh	0	523	Head:523
50942	34_head	Head	PAHLAVI	PAHLAVI	sar	sar	s ʌ r	pahl1241		30.06	52.7		3 7 5	AXN	SER	76	76.S.C 76.E.V 76.R.c	2.0 1.5 0.8	sʌr	0	523	Head:523
50943	34_head	Head	PERSIAN	PERSIAN	sar	sar	s ʌ r	west2369		32.9	53.3		3 7 5	AXN	SER	83	83.S.C 83.E.V 83.R.c	2.0 1.5 0.8	sʌr	0	523	Head:523
50944	34_head	Head	PASHTOOFPESHAWAR	PASHTO_OF_PESHAWAR	sar	sar	s ʌ r	nort2646		34.0	71.33		3 7 5	AXN	SER	82	82.S.C 82.E.V 82.R.c	2.0 1.5 0.8	sʌr	0	523	Head:523
50945	34_head	Head	WAZIRI	WAZIRI	sar	sar	s ʌ r	cent1973		31.9153	69.4529		3 7 5	AXN	SER	107	107.S.C 107.E.V 107.R.c	2.0 1.5 0.8	sʌr	0	523	Head:523
50946	34_head	Head	PASHTOOFKANDAHAR	PASHTO_OF_KANDAHAR	sar	sar	s ʌ r	sout2649		37.17	68.25		3 7 5	AXN	SER	81	81.S.C 81.E.V 81.R.c	2.0 1.5 0.8	sʌr	0	523	Head:523
50947	34_head	Head	PASHTOOFKANDAHAR	PASHTO_OF_KANDAHAR	kōḍ	kōḍ	k oː ɖ	sout2649		37.17	68.25		1 7 1	AXN	KUT	81	81.K.C 81.U.V 81.T.c	2.0 1.5 0.8	koːɖ	0	524	Head:524
50948	34_head	Head	ORMURI	ORMURI	sar	sar	s ʌ r	ormu1247		32.6819	69.3444		3 7 5	AXN	SER	74	74.S.C 74.E.V 74.R.c	2.0 1.5 0.8	sʌr	0	523	Head:523
50949	34_head	Head	BALOCHIMAKRANI	BALOCHI_MAKRANI	sarag	sarag	s ʌ r ʌ g	sout2642		26.0	64.0		3 7 5 7 1	AXBYN	SEREK	5	5.S.C 5.E.V 5.R.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	sʌrʌg	0	523	Head:523
50950	34_head	Head	EASTERNBENGALI	EASTERN_BENGALI	saɣar	saɣar	s ʌ ɣ ʌ r	east2744					3 7 3 7 5	AXBYN	SEGER	29	29.S.C 29.E.V 29.G.C 29.E.V 29.R.c	2.0 1.5 1.75 1.3 0.8	sʌɣʌr	0	526	Head:526
50951	34_head	Head	WAXI	WAXI	sàr	sàr	s a r	wakh1245		37.1768	73.9777		3 7 5	AXN	SAR	106	106.S.C 106.A.V 106.R.c	2.0 1.5 0.8	sar	0	523	Head:523
50952	34_head	Head	SHIYNI	SHIYNI	kål	kål	k ɔ l	shug1248		37.5018	71.7925		1 7 5	AXN	KUL	94	94.K.C 94.U.V 94.L.c	2.0 1.5 0.8	kɔl	0	526	Head:526
50953	34_head	Head	SHIYNI	SHIYNI	kal	kal	k ʌ l	shug1248		37.5018	71.7925		1 7 5	AXN	KEL	94	94.K.C 94.E.V 94.L.c	2.0 1.5 0.8	kʌl	0	526	Head:526
50954	34_head	Head	SARIKOLI	SARIKOLI	kål	kål	k ɔ l	sari1246		37.905	75.1449		1 7 5	AXN	KUL	92	92.K.C 92.U.V 92.L.c	2.0 1.5 0.8	kɔl	0	526	Head:526
50955	34_head	Head	SARIKOLI	SARIKOLI	kāl	kāl	k ʌː l	sari1246		37.905	75.1449		1 7 5	AXN	KEL	92	92.K.C 92.E.V 92.L.c	2.0 1.5 0.8	kʌːl	0	526	Head:526
50956	34_head	Head	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	sōr	sōr	s oː r	ishk1246		36.67	71.55		3 7 5	AXN	SUR	41	41.S.C 41.U.V 41.R.c	2.0 1.5 0.8	soːr	0	523	Head:523
50957	34_head	Head	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	sår	sår	s ɔ r	ishk1246		36.67	71.55		3 7 5	AXN	SUR	41	41.S.C 41.U.V 41.R.c	2.0 1.5 0.8	sɔr	0	523	Head:523
50958	34_head	Head	ISHKASHMIZEBAKI	ISHKASHMI_ZEBAKI	sur	sur	s u r	ishk1246		36.67	71.55		3 7 5	AXN	SYR	41	41.S.C 41.Y.V 41.R.c	2.0 1.5 0.8	sur	0	523	Head:523
50959	34_head	Head	MUNJANIORMUNGI	MUNJANI_OR_MUNGI	pūser	pūser	p uː s e r	munj1244		35.9321	70.9404		1 7 3 7 5	AXBYN	PYSER	68	68.P.C 68.Y.V 68.S.C 68.E.V 68.R.c	2.0 1.5 1.75 1.3 0.8	puːser	0	523	Head:523
50960	34_head	Head	YUDYA	YUDYA	pūsr	pūsr	p uː s r	yidg1240		36.014	71.5077		1 7 3 5	AXBC	PYSR	110	110.P.C 110.Y.V 110.S.C 110.R.C	2.0 1.5 1.75 1.5	puːsr	0	523	Head:523
50961	34_head	Head	BASHGALI	BASHGALI	šei	šei	ʃ ei	kati1270		35.4145	70.9826		3 7	AX	SE	8	8.S.C 8.E.V	2.0 1.5	ʃei	0	523	Head:523
50962	34_head	Head	WAIALA	WAI_ALA	šei	šei	ʃ ei	waig1243		35.0358	70.9761		3 7	AX	SE	104	104.S.C 104.E.V	2.0 1.5	ʃei	0	523	Head:523
50963	34_head	Head	WASIVERIORVERON	WASI_VERI_OR_VERON	jī	jī	dʒ iː	pras1239		35.1731	70.8004		1 7	AX	TI	105	105.T.C 105.I.V	2.0 1.5	dʒiː	0	529	Head:529
50964	34_head	Head	KALASHA	KALASHA	šiš	šiš	ʃ i ʃ	kala1372		35.6415	71.6657		3 7 3	AXN	SIS	44	44.S.C 44.I.V 44.S.c	2.0 1.5 0.8	ʃiʃ	0	523	Head:523
50965	34_head	Head	GAWARBATI	GAWAR_BATI	šauṭa	šauṭa	ʃ au ʈ ʌ	gawa1247		35.1982	71.5428		3 7 1 7	AXBZ	SATE	36	36.S.C 36.A.V 36.T.C 36.E.V	2.0 1.5 1.75 0.8	ʃauʈʌ	0	523	Head:523
50966	34_head	Head	PASHAIEASTERN	PASHAI_EASTERN	šīr	šīr	ʃ iː r	sout2672		34.43099	70.30351		3 7 5	AXN	SIR	79	79.S.C 79.I.V 79.R.c	2.0 1.5 0.8	ʃiːr	0	523	Head:523
50967	34_head	Head	PASHAIWESTERN	PASHAI_WESTERN	šīr	šīr	ʃ iː r	sout2671		34.8478	69.8734		3 7 5	AXN	SIR	80	80.S.C 80.I.V 80.R.c	2.0 1.5 0.8	ʃiːr	0	523	Head:523
50968	34_head	Head	KHOWARORCHITRALI	KHOWAR_OR_CHITRALI	sor	sor	s o r	khow1242		36.0	72.0		3 7 5	AXN	SUR	53	53.S.C 53.U.V 53.R.c	2.0 1.5 0.8	sor	0	523	Head:523
50969	34_head	Head	KHOWARORCHITRALI	KHOWAR_OR_CHITRALI	kapal	kapal	k ʌ p ʌ l	khow1242		36.0	72.0		1 7 1 7 5	AXBYN	KEPEL	53	53.K.C 53.E.V 53.P.C 53.E.V 53.L.c	2.0 1.5 1.75 1.3 0.8	kʌpʌl	0	526	Head:526
50970	34_head	Head	SHINAGILGITI	SHINA_GILGITI	ṣ̌iṣ̌	ṣ̌iṣ̌	ʂ i ʂ	gilg1242					3 7 3	AXN	SIS	93	93.S.C 93.I.V 93.S.c	2.0 1.5 0.8	ʂiʂ	0	523	Head:523
50971	34_head	Head	CHILASI	CHILASI	šīš	šīš	ʃ iː ʃ	shin1264		34.6515	75.287		3 7 3	AXN	SIS	23	23.S.C 23.I.V 23.S.c	2.0 1.5 0.8	ʃiːʃ	0	523	Head:523
50972	34_head	Head	CHILASIOFDRAS	CHILASI_OF_DRAS	šīš	šīš	ʃ iː ʃ	dras1242					3 7 3	AXN	SIS	25	25.S.C 25.I.V 25.S.c	2.0 1.5 0.8	ʃiːʃ	0	523	Head:523
50973	34_head	Head	CHILASIOFDAHHANU	CHILASI_OF_DAH_HANU	šiš	šiš	ʃ i ʃ	brok1247		34.5308	76.6026		3 7 3	AXN	SIS	24	24.S.C 24.I.V 24.S.c	2.0 1.5 0.8	ʃiʃ	0	523	Head:523
50974	34_head	Head	KASHMIRI	KASHMIRI	kala	kala	k ʌ l ʌ	kash1277		34.166825	74.330455		1 7 5 7	AXBZ	KELE	47	47.K.C 47.E.V 47.L.C 47.E.V	2.0 1.5 1.75 0.8	kʌlʌ	0	526	Head:526
50975	34_head	Head	KASHMIRI	KASHMIRI	hīr^ü	hīr^ü	h iː r y	kash1277		34.166825	74.330455		3 7 5 7	AXBZ	HIRY	47	47.H.C 47.I.V 47.R.C 47.Y.V	2.0 1.5 1.75 0.8	hiːry	0	523	Head:523
50976	34_head	Head	KASHTAWARI	KASHTAWARI	lǒt’	lǒt’	l ɒ t̪ʰ	kish1245					5 7 1	AXN	LOT	48	48.L.C 48.O.V 48.T.c	2.0 1.5 0.8	lɒt̪ʰ	0	524	Head:524
50977	34_head	Head	KASHTAWARI	KASHTAWARI	lǒṭ	lǒṭ	l ɒ ʈ	kish1245					5 7 1	AXN	LOT	48	48.L.C 48.O.V 48.T.c	2.0 1.5 0.8	lɒʈ	0	524	Head:524
50978	34_head	Head	POGULI	POGULI	lǒṭ	lǒṭ	l ɒ ʈ	pogu1238					5 7 1	AXN	LOT	84	84.L.C 84.O.V 84.T.c	2.0 1.5 0.8	lɒʈ	0	524	Head:524
50979	34_head	Head	POGULI	POGULI	luṭ	luṭ	l u ʈ	pogu1238					5 7 1	AXN	LYT	84	84.L.C 84.Y.V 84.T.c	2.0 1.5 0.8	luʈ	0	524	Head:524
50980	34_head	Head	DODASIRAJI	DODA_SIRAJI	ruṭ	ruṭ	r u ʈ	sira1264					5 7 1	AXN	RYT	27	27.R.C 27.Y.V 27.T.c	2.0 1.5 0.8	ruʈ	0	524	Head:524
50981	34_head	Head	RAMBANI	RAMBANI	ruṭ	ruṭ	r u ʈ	ramb1240					5 7 1	AXN	RYT	90	90.R.C 90.Y.V 90.T.c	2.0 1.5 0.8	ruʈ	0	524	Head:524
50982	34_head	Head	RAMBANI	RAMBANI	šir	šir	ʃ i r	ramb1240					3 7 5	AXN	SIR	90	90.S.C 90.I.V 90.R.c	2.0 1.5 0.8	ʃir	0	523	Head:523
50983	34_head	Head	KOHISTANIGARWI	KOHISTANI_GARWI	t’ōs	t’ōs	t̪ʰ oː s	indu1241		35.3389	73.0154		1 7 3	AXN	TUS	55	55.T.C 55.U.V 55.S.c	2.0 1.5 0.8	t̪ʰoːs	0	528	Head:528
50984	34_head	Head	TORWALI	TORWALI	šā	šā	ʃ ʌː	torw1241		35.3101	72.5316		3 7	AX	SE	102	102.S.C 102.E.V	2.0 1.5	ʃʌː	0	523	Head:523
50985	34_head	Head	MAIYA	MAIYA	šiš	šiš	ʃ i ʃ	indu1241		35.3389	73.0154		3 7 3	AXN	SIS	62	62.S.C 62.I.V 62.S.c	2.0 1.5 0.8	ʃiʃ	0	523	Head:523
50988	34_head	Head	SANSKRIT	SANSKRIT	širaḥ	širaḥ	ʃ i r ʌ h	sans1269		20.0	77.0		3 7 5 7 3	AXBYN	SIREH	91	91.S.C 91.I.V 91.R.C 91.E.V 91.H.c	2.0 1.5 1.75 1.3 0.8	ʃirʌh	0	523	Head:523
50989	34_head	Head	SANSKRIT	SANSKRIT	šīrṣam	šīrṣam	ʃ iː r ʂ ʌ m	sans1269		20.0	77.0		3 7 5 3 7 4	AXMBYN	SIRSEM	91	91.S.C 91.I.V 91.R.c 91.S.C 91.E.V 91.M.c	2.0 1.5 1.1 1.75 1.3 0.8	ʃiːrʂʌm	0	523	Head:523
50990	34_head	Head	PRAKRIT	PRAKRIT	sirō	sirō	s i r oː	saur1252		27.46	77.56		3 7 5 7	AXBZ	SIRU	87	87.S.C 87.I.V 87.R.C 87.U.V	2.0 1.5 1.75 0.8	siroː	0	523	Head:523
50991	34_head	Head	PRAKRIT	PRAKRIT	sīsaṁ	sīsaṁ	s iː s ã	saur1252		27.46	77.56		3 7 3 7	AXBZ	SISA	87	87.S.C 87.I.V 87.S.C 87.A.V	2.0 1.5 1.75 0.8	siːsã	0	523	Head:523
50992	34_head	Head	KHETRANI	KHETRANI	sarōtā	sarōtā	s ʌ r oː t̪ ʌː	khet1238		30.4799	70.2828		3 7 5 7 1 7	AXBYBZ	SERUTE	52	52.S.C 52.E.V 52.R.C 52.U.V 52.T.C 52.E.V	2.0 1.5 1.75 1.3 1.75 0.8	sʌroːt̪ʌː	0	523	Head:523
50993	34_head	Head	LAHNDAOFSHAHPUR	LAHNDA_OF_SHAHPUR	sir	sir	s i r	west2386		30.0948	75.3474		3 7 5	AXN	SIR	59	59.S.C 59.I.V 59.R.c	2.0 1.5 0.8	sir	0	523	Head:523
50994	34_head	Head	MULTANI	MULTANI	sir	sir	s i r	mult1243					3 7 5	AXN	SIR	67	67.S.C 67.I.V 67.R.c	2.0 1.5 0.8	sir	0	523	Head:523
50995	34_head	Head	HINDKI	HINDKI	sir	sir	s i r	sout2668		33.2122	72.1702		3 7 5	AXN	SIR	40	40.S.C 40.I.V 40.R.c	2.0 1.5 0.8	sir	0	523	Head:523
50996	34_head	Head	THALI	THALI	sir	sir	s i r	thal1241					3 7 5	AXN	SIR	101	101.S.C 101.I.V 101.R.c	2.0 1.5 0.8	sir	0	523	Head:523
51000	34_head	Head	POTHWARI	POTHWARI	sir	sir	s i r	poth1238					3 7 5	AXN	SIR	85	85.S.C 85.I.V 85.R.c	2.0 1.5 0.8	sir	0	523	Head:523
51001	34_head	Head	CHIBHALI	CHIBHALI	sir	sir	s i r	chib1247					3 7 5	AXN	SIR	22	22.S.C 22.I.V 22.R.c	2.0 1.5 0.8	sir	0	523	Head:523
51002	34_head	Head	PUNCHHI	PUNCHHI	sir	sir	s i r	punc1239					3 7 5	AXN	SIR	88	88.S.C 88.I.V 88.R.c	2.0 1.5 0.8	sir	0	523	Head:523
51003	34_head	Head	SINDHIVICHOLI	SINDHI_VICHOLI	mat’^a	mat’^a	m ʌ t̪ʰ ʌ	sind1272		26.0	69.0		4 7 1 7	AXBZ	METE	96	96.M.C 96.E.V 96.T.C 96.E.V	2.0 1.5 1.75 0.8	mʌt̪ʰʌ	0	524	Head:524
51004	34_head	Head	LARI	LARI	mat’ō	mat’ō	m ʌ t̪ʰ oː	lari1254					4 7 1 7	AXBZ	METU	60	60.M.C 60.E.V 60.T.C 60.U.V	2.0 1.5 1.75 0.8	mʌt̪ʰoː	0	524	Head:524
51005	34_head	Head	KACHCHHI	KACHCHHI	mat’ō	mat’ō	m ʌ t̪ʰ oː	kach1277		23.83	69.0		4 7 1 7	AXBZ	METU	43	43.M.C 43.E.V 43.T.C 43.U.V	2.0 1.5 1.75 0.8	mʌt̪ʰoː	0	524	Head:524
51006	34_head	Head	MARATHIDESHI	MARATHI_DESHI	ḍōkē̃	ḍōkē̃	ɖ oː k ẽː	mara1378		17.9344	76.6665		1 7 1 7	AXBZ	TUKE	65	65.T.C 65.U.V 65.K.C 65.E.V	2.0 1.5 1.75 0.8	ɖoːkẽː	0	527	Head:527
51007	34_head	Head	NAGPURI	NAGPURI	kapāl	kapāl	k ʌ p ʌː l	varh1239		20.7139	79.7516		1 7 1 7 5	AXBYN	KEPEL	69	69.K.C 69.E.V 69.P.C 69.E.V 69.L.c	2.0 1.5 1.75 1.3 0.8	kʌpʌːl	0	526	Head:526
51008	34_head	Head	KONKANI	KONKANI	taklī	taklī	t̪ ʌ k l iː	konk1267		19.2414	73.9166		1 7 1 5 7	AXBCZ	TEKLI	56	56.T.C 56.E.V 56.K.C 56.L.C 56.I.V	2.0 1.5 1.75 1.5 0.8	t̪ʌkliː	0	526	Head:526
51009	34_head	Head	SINGHALESE	SINGHALESE	isa	isa	i s ʌ	sinh1246		8.0	81.0		7 3 7	XBZ	ISE	97	97.I.V 97.S.C 97.E.V	1.5 1.75 0.8	isʌ	0	523	Head:523
51010	34_head	Head	SINGHALESE	SINGHALESE	oluwa	oluwa	o l u w ʌ	sinh1246		8.0	81.0		7 5 7 6 7	XBYBZ	ULYWE	97	97.U.V 97.L.C 97.Y.V 97.W.C 97.E.V	1.5 1.75 1.3 1.75 0.8	oluwʌ	0	530	Head:530
51011	34_head	Head	ORIYA	ORIYA	muṇḍa	muṇḍa	m u ɳ ɖ ʌ	oriy1255		21.0	85.0		4 7 4 1 7	AXMBZ	MYNTE	73	73.M.C 73.Y.V 73.N.c 73.T.C 73.E.V	2.0 1.5 1.1 1.75 0.8	muɳɖʌ	0	524	Head:524
51012	34_head	Head	BIHARIMAITHILI	BIHARI_MAITHILI	sir	sir	s i r	mait1250		26.3817	86.2211		3 7 5	AXN	SIR	14	14.S.C 14.I.V 14.R.c	2.0 1.5 0.8	sir	0	523	Head:523
51013	34_head	Head	BIHARIMAITHILI	BIHARI_MAITHILI	māt’	māt’	m ʌː t̪ʰ	mait1250		26.3817	86.2211		4 7 1	AXN	MET	14	14.M.C 14.E.V 14.T.c	2.0 1.5 0.8	mʌːt̪ʰ	0	524	Head:524
51014	34_head	Head	MAGAHI	MAGAHI	māt’ā	māt’ā	m ʌː t̪ʰ ʌː	maga1260		25.0915	85.3335		4 7 1 7	AXBZ	METE	61	61.M.C 61.E.V 61.T.C 61.E.V	2.0 1.5 1.75 0.8	mʌːt̪ʰʌː	0	524	Head:524
51015	34_head	Head	MAGAHI	MAGAHI	mūṛ’	mūṛ’	m uː ɽʰ	maga1260		25.0915	85.3335		4 7 5	AXN	MYR	61	61.M.C 61.Y.V 61.R.c	2.0 1.5 0.8	muːɽʰ	0	522	Head:522
51016	34_head	Head	BHOJPURINORTHERN	BHOJPURI_NORTHERN	māt’	māt’	m ʌː t̪ʰ	nort2656					4 7 1	AXN	MET	12	12.M.C 12.E.V 12.T.c	2.0 1.5 0.8	mʌːt̪ʰ	0	524	Head:524
51017	34_head	Head	BHOJPURINORTHERN	BHOJPURI_NORTHERN	kapār	kapār	k ʌ p ʌː r	nort2656					1 7 1 7 5	AXBYN	KEPER	12	12.K.C 12.E.V 12.P.C 12.E.V 12.R.c	2.0 1.5 1.75 1.3 0.8	kʌpʌːr	0	526	Head:526
51018	34_head	Head	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	māt’	māt’	m ʌː t̪ʰ	sout2661					4 7 1	AXN	MET	13	13.M.C 13.E.V 13.T.c	2.0 1.5 0.8	mʌːt̪ʰ	0	524	Head:524
51019	34_head	Head	BHOJPURISOUTHERN	BHOJPURI_SOUTHERN	kapār	kapār	k ʌ p ʌː r	sout2661					1 7 1 7 5	AXBYN	KEPER	13	13.K.C 13.E.V 13.P.C 13.E.V 13.R.c	2.0 1.5 1.75 1.3 0.8	kʌpʌːr	0	526	Head:526
51020	34_head	Head	NAGPURIA	NAGPURIA	mū̃ṛ	mū̃ṛ	m ũː ɽ	sadr1248		23.6585	84.8114		4 7 5	AXN	MYR	70	70.M.C 70.Y.V 70.R.c	2.0 1.5 0.8	mũːɽ	0	522	Head:522
51021	34_head	Head	BENGALIWRITTEN	BENGALI_WRITTEN	māt’ā	māt’ā	m ʌː t̪ʰ ʌː	beng1280		24.0	90.0		4 7 1 7	AXBZ	METE	9	9.M.C 9.E.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	mʌːt̪ʰʌː	0	524	Head:524
