ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
20608	107_near	Near	KHANGOI	KHANGOI	ā-sō-yeṅ	ā-sō-yeṅ	ʌː + s oː + j e ŋ	khan1277		25.73633	94.247299		7 9 3 7 9 6 7 4	X_AX_AXN	E_SU_JEN	62	62.E.V 62._._ 62.S.C 62.U.V 62._._ 62.J.C 62.E.V 62.N.c	1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	ʌː+soː+jeŋ	0	1096	Near:1096
20609	107_near	Near	MARING	MARING	kai-paṅ	kai-paṅ	k ai + p ʌ ŋ	mari1416		24.2854	94.0723		1 7 9 1 7 4	AX_AXN	KA_PEN	90	90.K.C 90.A.V 90._._ 90.P.C 90.E.V 90.N.c	2.0 1.5 0.0 2.0 1.5 0.8	kai+pʌŋ	0	1093	Near:1093
20610	107_near	Near	CHINGPAORKACHIN	CHINGPA_OR_KACHIN	ni	ni	n̪ i	kach1280		25.4634	97.3278		4 7	AX	NI	29	29.N.C 29.I.V	2.0 1.5	n̪i	0	1088	Near:1088
20612	107_near	Near	SINGPHO	SINGPHO	nī	nī	n̪ iː	sing1264		27.296	95.606		4 7	AX	NI	130	130.N.C 130.I.V	2.0 1.5	n̪iː	0	1088	Near:1088
20613	107_near	Near	SINGPHO	SINGPHO	ma-sōn	ma-sōn	m ʌ + s oː n̪	sing1264		27.296	95.606		4 7 9 3 7 4	AX_AXN	ME_SUN	130	130.M.C 130.E.V 130._._ 130.S.C 130.U.V 130.N.c	2.0 1.5 0.0 2.0 1.5 0.8	mʌ+soːn̪	0	1090	Near:1090
20615	107_near	Near	MEITHEI	MEITHEI	a-nak-pā	a-nak-pā	ʌ + n̪ ʌ k + p ʌː	mani1292		24.4409	93.3426		7 9 4 7 1 9 1 7	X_AXN_AX	E_NEK_PE	92	92.E.V 92._._ 92.N.C 92.E.V 92.K.c 92._._ 92.P.C 92.E.V	1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5	ʌ+n̪ʌk+pʌː	0	1088	Near:1088
20616	107_near	Near	THADO	THADO	a-nai	a-nai	ʌ + n̪ ai	thad1238		24.096	93.722		7 9 4 7	X_AX	E_NA	144	144.E.V 144._._ 144.N.C 144.A.V	1.5 0.0 2.0 1.5	ʌ+n̪ai	0	1088	Near:1088
20617	107_near	Near	SIYIN	SIYIN	a-nai	a-nai	ʌ + n̪ ai	siyi1240		23.8192	93.6884		7 9 4 7	X_AX	E_NA	132	132.E.V 132._._ 132.N.C 132.A.V	1.5 0.0 2.0 1.5	ʌ+n̪ai	0	1088	Near:1088
20618	107_near	Near	LAI	LAI	pǒṅ-à	pǒṅ-à	p ɒ ŋ + a	haka1240		22.8735	92.8208		1 7 4 9 7	AXN_X	PON_A	72	72.P.C 72.O.V 72.N.c 72._._ 72.A.V	2.0 1.5 0.8 0.0 1.5	pɒŋ+a	0	1093	Near:1093
20619	107_near	Near	LUSHEI	LUSHEI	kiaṅ	kiaṅ	k i ʌ ŋ	lush1249		22.6138	92.6247		1 7 7 4	AXYN	KIEN	83	83.K.C 83.I.V 83.E.V 83.N.c	2.0 1.5 1.3 0.8	kiʌŋ	0	1094	Near:1094
20620	107_near	Near	BANJOGI	BANJOGI	ā-nāi	ā-nāi	ʌː + n̪ aːi	zotu1235		22.5298	93.29		7 9 4 7	X_AX	E_NA	13	13.E.V 13._._ 13.N.C 13.A.V	1.5 0.0 2.0 1.5	ʌː+n̪aːi	0	1088	Near:1088
20621	107_near	Near	PANKHU	PANKHU	ān-nāi	ān-nāi	ʌː n̪ + n̪ aːi	pank1249		22.6797	92.9461		7 4 9 4 7	XN_AX	EN_NA	109	109.E.V 109.N.c 109._._ 109.N.C 109.A.V	1.5 0.8 0.0 2.0 1.5	ʌːn̪+n̪aːi	0	1088	Near:1088
20622	107_near	Near	HRANGKHOL	HRANGKHOL	ā-nai	ā-nai	ʌː + n̪ ai	hran1239		24.4559	93.351		7 9 4 7	X_AX	E_NA	49	49.E.V 49._._ 49.N.C 49.A.V	1.5 0.0 2.0 1.5	ʌː+n̪ai	0	1088	Near:1088
20623	107_near	Near	HALLAM	HALLAM	ā-nāi-teṅ	ā-nāi-teṅ	ʌː + n̪ aːi + t̪ e ŋ	fala1243		23.7892833333	92.3254633333		7 9 4 7 9 1 7 4	X_AX_AXN	E_NA_TEN	45	45.E.V 45._._ 45.N.C 45.A.V 45._._ 45.T.C 45.E.V 45.N.c	1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	ʌː+n̪aːi+t̪eŋ	0	1096	Near:1096
20624	107_near	Near	HALLAM	HALLAM	ā-nāi-g’	ā-nāi-g’	ʌː + n̪ aːi + gʱ	fala1243		23.7892833333	92.3254633333		7 9 4 7 9 1	X_AX_A	E_NA_K	45	45.E.V 45._._ 45.N.C 45.A.V 45._._ 45.K.C	1.5 0.0 2.0 1.5 0.0 2.0	ʌː+n̪aːi+gʱ	0	1088	Near:1088
20625	107_near	Near	LANGRONG	LANGRONG	ā-nāi-g’	ā-nāi-g’	ʌː + n̪ aːi + gʱ	lang1312					7 9 4 7 9 1	X_AX_A	E_NA_K	75	75.E.V 75._._ 75.N.C 75.A.V 75._._ 75.K.C	1.5 0.0 2.0 1.5 0.0 2.0	ʌː+n̪aːi+gʱ	0	1088	Near:1088
20626	107_near	Near	AIMOL	AIMOL	a-nāi-yoi	a-nāi-yoi	ʌ + n̪ aːi + j ɔɪ	aimo1244		24.6437	94.3556		7 9 4 7 9 6 7	X_AX_AX	E_NA_JU	2	2.E.V 2._._ 2.N.C 2.A.V 2._._ 2.J.C 2.U.V	1.5 0.0 2.0 1.5 0.0 2.0 1.5	ʌ+n̪aːi+jɔɪ	0	1088	Near:1088
20627	107_near	Near	CHIRU	CHIRU	a-nāi	a-nāi	ʌ + n̪ aːi	chir1283		25.4643	94.4072		7 9 4 7	X_AX	E_NA	30	30.E.V 30._._ 30.N.C 30.A.V	1.5 0.0 2.0 1.5	ʌ+n̪aːi	0	1088	Near:1088
20628	107_near	Near	KOLHRENG	KOLHRENG	a-nai-tak-a	a-nai-tak-a	ʌ + n̪ ai + t̪ ʌ k + ʌ	kolh1240					7 9 4 7 9 1 7 1 9 7	X_AX_AXN_X	E_NA_TEK_E	65	65.E.V 65._._ 65.N.C 65.A.V 65._._ 65.T.C 65.E.V 65.K.c 65._._ 65.E.V	1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8 0.0 1.5	ʌ+n̪ai+t̪ʌk+ʌ	0	1088	Near:1088
20629	107_near	Near	KOM	KOM	ka-hnāi	ka-hnāi	k ʌ + h n̪ aːi	komi1270		24.8688	94.534		1 7 9 3 4 7	AX_ACX	KE_HNA	66	66.K.C 66.E.V 66._._ 66.H.C 66.N.C 66.A.V	2.0 1.5 0.0 2.0 1.5 1.5	kʌ+hn̪aːi	0	1101	Near:1101
20630	107_near	Near	PURUM	PURUM	ā-nāy-ā	ā-nāy-ā	ʌː + n̪ ʌː j + ʌː	puru1266		25.3887	95.0935		7 9 4 7 6 9 7	X_AXN_X	E_NEJ_E	112	112.E.V 112._._ 112.N.C 112.E.V 112.J.c 112._._ 112.E.V	1.5 0.0 2.0 1.5 0.8 0.0 1.5	ʌː+n̪ʌːj+ʌː	0	1088	Near:1088
20631	107_near	Near	ANAL	ANAL	hūlā-hā	hūlā-hā	h uː l ʌː + h ʌː	anal1239		24.0506	94.2806		3 7 5 7 9 3 7	AXBZ_AX	HYLE_HE	5	5.H.C 5.Y.V 5.L.C 5.E.V 5._._ 5.H.C 5.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	huːlʌː+hʌː	0	1091	Near:1091
20632	107_near	Near	HIROILAMGANG	HIROI_LAMGANG	ka-nāi-tēk	ka-nāi-tēk	k ʌ + n̪ aːi + t̪ eː k	lamk1238		24.1523	94.2706		1 7 9 4 7 9 1 7 1	AX_AX_AXN	KE_NA_TEK	46	46.K.C 46.E.V 46._._ 46.N.C 46.A.V 46._._ 46.T.C 46.E.V 46.K.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	kʌ+n̪aːi+t̪eːk	0	1101	Near:1101
20633	107_near	Near	TAUNGTHA	TAUNGTHA	re-tā	re-tā	r e + t̪ ʌː	paok1235		20.211	97.5969		5 7 9 1 7	AX_AX	RE_TE	139	139.R.C 139.E.V 139._._ 139.T.C 139.E.V	2.0 1.5 0.0 2.0 1.5	re+t̪ʌː	0	1088	Near:1088
20634	107_near	Near	CHINBOK	CHINBOK	à-yōk	à-yōk	a + j oː k	munc1235		20.289	94.3929		7 9 6 7 1	X_AXN	A_JUK	27	27.A.V 27._._ 27.J.C 27.U.V 27.K.c	1.5 0.0 2.0 1.5 0.8	a+joːk	0	1097	Near:1097
20635	107_near	Near	YAWDWIN	YAWDWIN	uṅ-sit	uṅ-sit	u ŋ + s i t̪	munc1235		20.289	94.3929		7 4 9 3 7 1	XN_AXN	YN_SIT	156	156.Y.V 156.N.c 156._._ 156.S.C 156.I.V 156.T.c	1.5 0.8 0.0 2.0 1.5 0.8	uŋ+sit̪	0	1096	Near:1096
20636	107_near	Near	CHINBON	CHINBON	à-sein-ṅa	à-sein-ṅa	a + s ei n̪ + ŋ ʌ	chin1478		20.0776	94.0506		7 9 3 7 4 9 4 7	X_AXN_AX	A_SEN_NE	28	28.A.V 28._._ 28.S.C 28.E.V 28.N.c 28._._ 28.N.C 28.E.V	1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5	a+sein̪+ŋʌ	0	1090	Near:1090
20637	107_near	Near	THAYETMYOCHIN	THAYETMYO_CHIN	zaiṅ-nā	zaiṅ-nā	z ai ŋ + n̪ ʌː	thay1247					3 7 4 9 4 7	AXN_AX	SAN_NE	146	146.S.C 146.A.V 146.N.c 146._._ 146.N.C 146.E.V	2.0 1.5 0.8 0.0 2.0 1.5	zaiŋ+n̪ʌː	0	1090	Near:1090
20638	107_near	Near	SHOORKHYANG	SHO_OR_KHYANG	seṅ	seṅ	s e ŋ	asho1236		21.393	93.5069		3 7 4	AXN	SEN	128	128.S.C 128.E.V 128.N.c	2.0 1.5 0.8	seŋ	0	1090	Near:1090
20639	107_near	Near	SHOORKHYANG	SHO_OR_KHYANG	baih	baih	b ai h	asho1236		21.393	93.5069		1 7 3	AXN	PAH	128	128.P.C 128.A.V 128.H.c	2.0 1.5 0.8	baih	0	1093	Near:1093
20640	107_near	Near	KHAMI	KHAMI	tēō (?)	tēō	t̪ eː oː	kham1284					1 7 7	AXZ	TEU	61	61.T.C 61.E.V 61.U.V	2.0 1.5 0.8	t̪eːoː	0	1092	Near:1092
20641	107_near	Near	ANDRO	ANDRO	t’à-mo	t’à-mo	t̪ʱ a + m o	kadu1254					1 7 9 4 7	AX_AX	TA_MU	6	6.T.C 6.A.V 6._._ 6.M.C 6.U.V	2.0 1.5 0.0 2.0 1.5	t̪ʱa+mo	0	1092	Near:1092
20642	107_near	Near	SENGMAI	SENGMAI	t’a-mo	t’a-mo	t̪ʱ ʌ + m o	kadu1254					1 7 9 4 7	AX_AX	TE_MU	125	125.T.C 125.E.V 125._._ 125.M.C 125.U.V	2.0 1.5 0.0 2.0 1.5	t̪ʱʌ+mo	0	1092	Near:1092
20643	107_near	Near	CHAIREL	CHAIREL	à-nak-pà	à-nak-pà	a + n̪ ʌ k + p a	chai1254		24.30438	93.866431		7 9 4 7 1 9 1 7	X_AXN_AX	A_NEK_PA	22	22.A.V 22._._ 22.N.C 22.E.V 22.K.c 22._._ 22.P.C 22.A.V	1.5 0.0 2.0 1.5 0.8 0.0 2.0 1.5	a+n̪ʌk+pa	0	1088	Near:1088
20644	107_near	Near	KADU	KADU	tàm bī (? tone)	tàm bī	t̪ a m + b iː	kadu1254					1 7 4 9 1 7	AXN_AX	TAM_PI	52	52.T.C 52.A.V 52.M.c 52._._ 52.P.C 52.I.V	2.0 1.5 0.8 0.0 2.0 1.5	t̪am+biː	0	1089	Near:1089
20645	107_near	Near	SZIORATSI	SZI_OR_ATSI	chàṅ	chàṅ	tʃ a ŋ	zaiw1241		24.1726	98.3643		1 7 4	AXN	TAN	135	135.T.C 135.A.V 135.N.c	2.0 1.5 0.8	tʃaŋ	0	1096	Near:1096
20646	107_near	Near	LASHIORLECHI	LASHI_OR_LECHI	kyàṅ	kyàṅ	kʲ a ŋ	lash1243		26.0992	98.5481		1 7 4	AXN	KAN	76	76.K.C 76.A.V 76.N.c	2.0 1.5 0.8	kʲaŋ	0	1094	Near:1094
20647	107_near	Near	MARU	MARU	nä	nä	n̪ ɛ	maru1249		24.942535	99.8338		4 7	AX	NE	91	91.N.C 91.E.V	2.0 1.5	n̪ɛ	0	1088	Near:1088
20648	107_near	Near	MAINGTHAORNGACHANG	MAINGTHA_OR_NGACHANG	ᵃyok	ᵃyok	ă j o k	acha1249		24.3479	97.7438		7 6 7 1	XBYN	AJUK	85	85.A.V 85.J.C 85.U.V 85.K.c	1.5 1.75 1.3 0.8	ăjok	0	1097	Near:1097
20649	107_near	Near	PHUNSAMONG	PHUN_SAMONG	ᵃni-ma	ᵃni-ma	ă n̪ i + m ʌ	hpon1238		24.4606	97.1142		7 4 7 9 4 7	XBZ_AX	ANI_ME	111	111.A.V 111.N.C 111.I.V 111._._ 111.M.C 111.E.V	1.5 1.75 0.8 0.0 2.0 1.5	ăn̪i+mʌ	0	1088	Near:1088
20650	107_near	Near	PHUNSAMONG	PHUN_SAMONG	ᵃnà-mā	ᵃnà-mā	ă n̪ a + m ʌː	hpon1238		24.4606	97.1142		7 4 7 9 4 7	XBZ_AX	ANA_ME	111	111.A.V 111.N.C 111.A.V 111._._ 111.M.C 111.E.V	1.5 1.75 0.8 0.0 2.0 1.5	ăn̪a+mʌː	0	1088	Near:1088
20653	107_near	Near	MRU	MRU	ton-chē	ton-chē	t̪ o n̪ + tʃ eː	mruu1242		24.154	90.6317		1 7 4 9 1 7	AXN_AX	TUN_TE	101	101.T.C 101.U.V 101.N.c 101._._ 101.T.C 101.E.V	2.0 1.5 0.8 0.0 2.0 1.5	t̪on̪+tʃeː	0	1096	Near:1096
20654	107_near	Near	BURMESEWRITTEN	BURMESE_WRITTEN	˨˩ ṅī	˨˩ ṅī	²¹ + ŋ iː	nucl1310		20.7926	93.9665		8 9 4 7	T_AX	3_NI	19	19.3.T 19._._ 19.N.C 19.I.V	1.0 0.0 1.6 3.0	²¹+ŋiː	0	1088	Near:1088
20656	107_near	Near	ARAKANESE	ARAKANESE	ᵃpā	ᵃpā	ă p ʌː	marm1234		22.759948	92.210748		7 1 7	XBZ	APE	9	9.A.V 9.P.C 9.E.V	1.5 1.75 0.8	ăpʌː	1	1093	Near:1093
20657	107_near	Near	TAUNGYO	TAUNGYO	nå	nå	n̪ ɔ	taun1248		20.4104	96.7401		4 7	AX	NU	141	141.N.C 141.U.V	2.0 1.5	n̪ɔ	1	1088	Near:1088
20658	107_near	Near	DANU	DANU	ᵃnā	ᵃnā	ă n̪ ʌː	danu1251					7 4 7	XBZ	ANE	33	33.A.V 33.N.C 33.E.V	1.5 1.75 0.8	ăn̪ʌː	0	1088	Near:1088
20659	107_near	Near	INTHA	INTHA	ᵃni	ᵃni	ă n̪ i	inth1239					7 4 7	XBZ	ANI	50	50.A.V 50.N.C 50.I.V	1.5 1.75 0.8	ăn̪i	0	1088	Near:1088
20660	107_near	Near	TAVOYAN	TAVOYAN	ᵃnā	ᵃnā	ă n̪ ʌː	tavo1242		14.1078	98.194		7 4 7	XBZ	ANE	142	142.A.V 142.N.C 142.E.V	1.5 1.75 0.8	ăn̪ʌː	0	1088	Near:1088
1540	9_nine	Nine	MANDARIN	MANDARIN	˨˧ chīu	˨˧ chīu	²³ + tʃ iː u	mand1415		40.0209	116.228		8 9 1 7 7	T_AXZ	2_TIY	87	87.2.T 87._._ 87.T.C 87.I.V 87.Y.V	1.0 0.0 1.6 3.0 0.7	²³+tʃiːu	0	1115	Nine:1115
1541	9_nine	Nine	CANTONESE	CANTONESE	˦˥ kau	˦˥ kau	⁴⁵ + k au	cant1236					8 9 1 7	T_AX	2_KA	21	21.2.T 21._._ 21.K.C 21.A.V	1.0 0.0 1.6 3.0	⁴⁵+kau	1	1114	Nine:1114
1542	9_nine	Nine	GYAOMI	GYAOMI	chyū-kū	chyū-kū	tʃ j uː + k uː	mand1415		40.0209	116.228		1 6 7 9 1 7	ACX_AX	TJY_KY	43	43.T.C 43.J.C 43.Y.V 43._._ 43.K.C 43.Y.V	2.0 1.5 1.5 0.0 2.0 1.5	tʃjuː+kuː	0	1115	Nine:1115
1543	9_nine	Nine	GYAOMI	GYAOMI	chyū	chyū	tʃ j uː	mand1415		40.0209	116.228		1 6 7	ACX	TJY	43	43.T.C 43.J.C 43.Y.V	2.0 1.5 1.5	tʃjuː	0	1115	Nine:1115
1552	9_nine	Nine	PWOLITERARY	PWO_LITERARY	˨ k’wī	˨ k’wī	² + kʱ w iː	phra1235		18.0048	99.6382		8 9 1 6 7	T_ACX	6_KWI	114	114.6.T 114._._ 114.K.C 114.W.C 114.I.V	1.0 0.0 1.6 1.2 3.0	²+kʱwiː	0	1114	Nine:1114
1553	9_nine	Nine	PWOBASSEIN	PWO_BASSEIN	kwi	kwi	k w i	pwow1235		17.3622	97.7044		1 6 7	ACX	KWI	113	113.K.C 113.W.C 113.I.V	2.0 1.5 1.5	kwi	0	1114	Nine:1114
1554	9_nine	Nine	PWOMAULMEIN	PWO_MAULMEIN	kwi	kwi	k w i	pwoe1235		15.1915	98.7355		1 6 7	ACX	KWI	115	115.K.C 115.W.C 115.I.V	2.0 1.5 1.5	kwi	0	1114	Nine:1114
1555	9_nine	Nine	TAUNGTHU	TAUNGTHU	kut	kut	k u t̪	paok1235		20.211	97.5969		1 7 1	AXN	KYT	140	140.K.C 140.Y.V 140.T.c	2.0 1.5 0.8	kut̪	0	1114	Nine:1114
1556	9_nine	Nine	SGALITERARY	SGA_LITERARY	˧ k’wī	˧ k’wī	³ + kʱ w iː	sgaw1245		17.9872	97.7126		8 9 1 6 7	T_ACX	6_KWI	126	126.6.T 126._._ 126.K.C 126.W.C 126.I.V	1.0 0.0 1.6 1.2 3.0	³+kʱwiː	0	1114	Nine:1114
1558	9_nine	Nine	BWE	BWE	lwi θå tä	lwi θå tä	l w i + θ ɔ + t̪ ɛ	bwek1238		18.9796	96.9936		5 6 7 9 3 7 9 1 7	ACX_AX_AX	LWI_DU_TE	20	20.L.C 20.W.C 20.I.V 20._._ 20.D.C 20.U.V 20._._ 20.T.C 20.E.V	2.0 1.5 1.5 0.0 2.0 1.5 0.0 2.0 1.5	lwi+θɔ+t̪ɛ	0	1118	Nine:1118
1559	9_nine	Nine	WEWAW	WEWAW	kwe	kwe	k w e	wewa1238		19.020577	96.540526		1 6 7	ACX	KWE	153	153.K.C 153.W.C 153.E.V	2.0 1.5 1.5	kwe	0	1114	Nine:1114
1560	9_nine	Nine	KARENBYU	KARENBYU	lwi θo dä mä	lwi θo dä mä	l w i + θ o + d̪ ɛ + m ɛ	geba1237		19.4991	96.9492		5 6 7 9 3 7 9 1 7 9 4 7	ACX_AX_AX_AX	LWI_DU_TE_ME	56	56.L.C 56.W.C 56.I.V 56._._ 56.D.C 56.U.V 56._._ 56.T.C 56.E.V 56._._ 56.M.C 56.E.V	2.0 1.5 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	lwi+θo+d̪ɛ+mɛ	0	1118	Nine:1118
1561	9_nine	Nine	BRAEO	BRAEO	li θo tä	li θo tä	l i + θ o + t̪ ɛ	geba1237		19.4991	96.9492		5 7 9 3 7 9 1 7	AX_AX_AX	LI_DU_TE	18	18.L.C 18.I.V 18._._ 18.D.C 18.U.V 18._._ 18.T.C 18.E.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	li+θo+t̪ɛ	0	1118	Nine:1118
1562	9_nine	Nine	KARENNI	KARENNI	lwi θo tö	lwi θo tö	l w i + θ o + t̪ ø	east2342		19.8939	98.3359		5 6 7 9 3 7 9 1 7	ACX_AX_AX	LWI_DU_TU	57	57.L.C 57.W.C 57.I.V 57._._ 57.D.C 57.U.V 57._._ 57.T.C 57.U.V	2.0 1.5 1.5 0.0 2.0 1.5 0.0 2.0 1.5	lwi+θo+t̪ø	0	1118	Nine:1118
1563	9_nine	Nine	YINTALAE	YINTALAE	lwi so tà	lwi so tà	l w i + s o + t̪ a	yint1235		18.9378	97.3368		5 6 7 9 3 7 9 1 7	ACX_AX_AX	LWI_SU_TA	158	158.L.C 158.W.C 158.I.V 158._._ 158.S.C 158.U.V 158._._ 158.T.C 158.A.V	2.0 1.5 1.5 0.0 2.0 1.5 0.0 2.0 1.5	lwi+so+t̪a	0	1118	Nine:1118
1564	9_nine	Nine	SINHMAOMAEPAUK	SIN_HMAO_MAEPAUK	kwi	kwi	k w i	manu1255		19.165	96.9531		1 6 7	ACX	KWI	131	131.K.C 131.W.C 131.I.V	2.0 1.5 1.5	kwi	0	1114	Nine:1114
1565	9_nine	Nine	GHEKO	GHEKO	kwe mà	kwe mà	k w e + m a	geko1235		19.6741	96.5308		1 6 7 9 4 7	ACX_AX	KWE_MA	41	41.K.C 41.W.C 41.E.V 41._._ 41.M.C 41.A.V	2.0 1.5 1.5 0.0 2.0 1.5	kwe+ma	0	1114	Nine:1114
1566	9_nine	Nine	PADAUNG	PADAUNG	kwi	kwi	k w i	kaya1315		19.5183	97.4138		1 6 7	ACX	KWI	107	107.K.C 107.W.C 107.I.V	2.0 1.5 1.5	kwi	0	1114	Nine:1114
1567	9_nine	Nine	YEINBA	YEINBA	kwi	kwi	k w i	yinb1236		19.0383	97.2134		1 6 7	ACX	KWI	157	157.K.C 157.W.C 157.I.V	2.0 1.5 1.5	kwi	0	1114	Nine:1114
1569	9_nine	Nine	ZAVEIN	ZAVEIN	k’chi	k’chi	kʱ tʃ i	zaye1235		20.16	96.908		1 1 7	ACZ	KTI	159	159.K.C 159.T.C 159.I.V	2.0 1.5 0.8	kʱtʃi	0	1114	Nine:1114
1570	9_nine	Nine	ZAVEIN	ZAVEIN	chu	chu	tʃ u	zaye1235		20.16	96.908		1 7	AX	TY	159	159.T.C 159.Y.V	2.0 1.5	tʃu	1	1115	Nine:1115
1571	9_nine	Nine	MOPWABILICHI	MOPWA_BILICHI	kwi	kwi	k w i	bili1249					1 6 7	ACX	KWI	97	97.K.C 97.W.C 97.I.V	2.0 1.5 1.5	kwi	0	1114	Nine:1114
1572	9_nine	Nine	MOPWADERMUHA	MOPWA_DERMUHA	kwe	kwe	k w e	derm1238					1 6 7	ACX	KWE	98	98.K.C 98.W.C 98.E.V	2.0 1.5 1.5	kwe	0	1114	Nine:1114
1580	9_nine	Nine	MANCHATIORPATNI	MANCHATI_OR_PATNI	kū	kū	k uː	karb1241		25.7317	93.0462		1 7	AX	KY	86	86.K.C 86.Y.V	2.0 1.5	kuː	0	1114	Nine:1114
1581	9_nine	Nine	CHAMBALAHULI	CHAMBA_LAHULI	kū	kū	k uː	cham1308					1 7	AX	KY	23	23.K.C 23.Y.V	2.0 1.5	kuː	0	1114	Nine:1114
1582	9_nine	Nine	KANASHI	KANASHI	nou (Aryan)	nou	n̪ əʊ	kana1283		32.2843	77.1553		4 7	AX	NE	54	54.N.C 54.E.V	2.0 1.5	n̪əʊ	0	1120	Nine:1120
1583	9_nine	Nine	KANAURI	KANAURI	zgui	zgui	z g u i	kinn1249		31.3688	78.3148		3 1 7 7	ACYZ	SKYI	55	55.S.C 55.K.C 55.Y.V 55.I.V	2.0 1.5 1.3 0.8	zgui	0	1114	Nine:1114
1584	9_nine	Nine	KANAURI	KANAURI	gui	gui	g u i	kinn1249		31.3688	78.3148		1 7 7	AXZ	KYI	55	55.K.C 55.Y.V 55.I.V	2.0 1.5 0.8	gui	0	1114	Nine:1114
1585	9_nine	Nine	RANGKAS	RANGKAS	gvī	gvī	g ʋ iː	rang1266		29.2278	80.0845		1 6 7	ACX	KWI	118	118.K.C 118.W.C 118.I.V	2.0 1.5 1.5	gʋiː	0	1114	Nine:1114
1586	9_nine	Nine	DHIMAL	DHIMAL	kū-hå	kū-hå	k uː + h ɔ	dhim1246		26.6283	88.3798		1 7 9 3 7	AX_AX	KY_HU	35	35.K.C 35.Y.V 35._._ 35.H.C 35.U.V	2.0 1.5 0.0 2.0 1.5	kuː+hɔ	0	1114	Nine:1114
1587	9_nine	Nine	THAMI	THAMI	nau (Aryan)	nau	n̪ au	than1259		28.7554	85.7657		4 7	AX	NA	145	145.N.C 145.A.V	2.0 1.5	n̪au	0	1120	Nine:1120
1588	9_nine	Nine	LIMBU	LIMBU	p’āṅ-sī	p’āṅ-sī	pʱ ʌː ŋ + s iː	limb1266		27.2703	87.8859		1 7 4 9 3 7	AXN_AX	PEN_SI	77	77.P.C 77.E.V 77.N.c 77._._ 77.S.C 77.I.V	2.0 1.5 0.8 0.0 2.0 1.5	pʱʌːŋ+siː	0	1117	Nine:1117
1589	9_nine	Nine	YAKHA	YAKHA	p’aṅ-ji	p’aṅ-ji	pʱ ʌ ŋ + dʑ i	yakk1236		27.3714	87.9306		1 7 4 9 2 7	AXN_AX	PEN_CI	155	155.P.C 155.E.V 155.N.c 155._._ 155.C.C 155.I.V	2.0 1.5 0.8 0.0 2.0 1.5	pʱʌŋ+dʑi	0	1117	Nine:1117
1590	9_nine	Nine	KHAMBU	KHAMBU	bo-chi	bo-chi	b o + tʃ i	kham1288					1 7 9 1 7	AX_AX	PU_TI	60	60.P.C 60.U.V 60._._ 60.T.C 60.I.V	2.0 1.5 0.0 2.0 1.5	bo+tʃi	0	1117	Nine:1117
1591	9_nine	Nine	BAHING	BAHING	g’ū	g’ū	gʱ uː	bahi1252		27.3323	86.3949		1 7	AX	KY	10	10.K.C 10.Y.V	2.0 1.5	gʱuː	0	1114	Nine:1114
1592	9_nine	Nine	BALALI	BALALI	bāṅ-ji	bāṅ-ji	b ʌː ŋ + dʑ i	nort2727		27.5102	87.2157		1 7 4 9 2 7	AXN_AX	PEN_CI	11	11.P.C 11.E.V 11.N.c 11._._ 11.C.C 11.I.V	2.0 1.5 0.8 0.0 2.0 1.5	bʌːŋ+dʑi	0	1117	Nine:1117
1593	9_nine	Nine	LOHORONG	LOHORONG	bāṅ-chi	bāṅ-chi	b ʌː ŋ + tʃ i	nort2727		27.5102	87.2157		1 7 4 9 1 7	AXN_AX	PEN_TI	80	80.P.C 80.E.V 80.N.c 80._._ 80.T.C 80.I.V	2.0 1.5 0.8 0.0 2.0 1.5	bʌːŋ+tʃi	0	1117	Nine:1117
1594	9_nine	Nine	LOHORONG	LOHORONG	baṅ-paṅ	baṅ-paṅ	b ʌ ŋ + p ʌ ŋ	nort2727		27.5102	87.2157		1 7 4 9 1 7 4	AXN_AXN	PEN_PEN	80	80.P.C 80.E.V 80.N.c 80._._ 80.P.C 80.E.V 80.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	bʌŋ+pʌŋ	0	1117	Nine:1117
1595	9_nine	Nine	RUNGCHHENBUNG	RUNGCHHENBUNG	p’aṅ-ya	p’aṅ-ya	pʱ ʌ ŋ + j ʌ	bant1281		27.12147	87.04738		1 7 4 9 6 7	AXN_AX	PEN_JE	122	122.P.C 122.E.V 122.N.c 122._._ 122.J.C 122.E.V	2.0 1.5 0.8 0.0 2.0 1.5	pʱʌŋ+jʌ	0	1117	Nine:1117
